Designation,Resource Allocation,Mental Fatigue Score,Work Hours per Week,Sleep Hours,Work-Life Balance Score,Manager Support Score,Deadline Pressure Score,Team Size,Recognition Frequency,Gender_Male,Company Type_Service,WFH Setup Available_Yes
1.0,3,4.168747992747191,43.0,6.9,4.0,5.0,2.0,9,4.0,0.0,0.0,1.0
0.0,1,1.9,41.0,8.4,4.0,5.0,3.0,4,5.0,0.0,1.0,0.0
2.0,5,5.0,38.0,6.7,4.0,5.0,2.0,7,4.0,1.0,1.0,1.0
3.0,6,8.9,55.0,5.6,1.0,2.0,4.0,9,1.0,1.0,0.0,0.0
1.0,1,2.6,36.0,7.0,4.0,5.0,2.0,3,4.0,0.0,0.0,0.0
2.0,4,7.5,52.0,5.9,2.0,2.0,4.0,8,1.0,1.0,1.0,1.0
3.0,8,8.2,54.0,5.2,2.0,3.0,4.0,13,0.0,0.0,0.0,0.0
3.0,5,5.145696898260395,40.0,6.9,3.0,5.0,1.0,6,2.0,0.0,1.0,0.0
3.0,6,6.8,50.0,5.5,2.0,2.0,5.0,9,1.0,1.0,0.0,1.0
3.0,5,6.8,54.0,7.1,1.0,2.0,4.0,10,0.0,1.0,0.0,0.0
2.0,5,6.0,55.0,5.1,2.0,2.0,5.0,12,1.0,1.0,0.0,0.0
1.0,3,6.0,58.0,5.5,1.0,2.0,5.0,8,1.0,1.0,0.0,1.0
1.0,4,6.6,57.0,5.2,2.0,1.0,5.0,5,0.0,0.0,1.0,0.0
1.0,3,3.6,43.0,7.4,3.0,3.0,2.0,15,5.0,1.0,0.0,1.0
2.0,6,6.8,57.0,5.5,1.0,3.0,5.0,6,0.0,1.0,1.0,0.0
3.0,4,6.1,57.0,5.5,1.0,3.0,5.0,15,1.0,1.0,1.0,1.0
4.0,7,8.2,52.0,6.0,2.0,3.0,4.0,17,1.0,0.0,1.0,1.0
5.0,8,8.7,53.0,5.9,2.0,3.0,4.0,3,1.0,1.0,1.0,1.0
3.0,6,5.1,51.0,5.6,1.0,1.0,5.0,11,0.0,0.0,1.0,1.0
3.0,6,7.7,51.0,5.1,2.0,1.0,5.0,10,0.0,0.0,1.0,0.0
3.0,5,6.53651605048958,56.0,6.4,1.0,1.0,4.0,4,0.0,0.0,0.0,0.0
2.0,6,8.8,55.0,5.1,2.0,3.0,5.0,12,0.0,1.0,1.0,0.0
4.0,9,8.3,58.0,5.4,1.0,2.0,4.0,19,1.0,0.0,0.0,1.0
2.0,3,6.4,53.0,5.7,2.0,2.0,5.0,11,1.0,0.0,1.0,1.0
3.0,5,4.3,42.0,7.4,3.0,3.0,3.0,11,5.0,0.0,1.0,1.0
0.0,1,3.049135526302096,41.0,6.7,5.0,5.0,3.0,12,5.0,0.0,0.0,1.0
1.0,2,3.4,39.0,7.0,3.0,3.0,2.0,10,5.0,0.0,0.0,0.0
2.0,6,8.1,57.0,5.2,2.0,2.0,5.0,19,0.0,1.0,1.0,0.0
3.0,6,6.5,51.0,6.1,1.0,1.0,5.0,7,1.0,1.0,1.0,1.0
3.0,7,9.9,56.0,5.2,2.0,2.0,5.0,3,0.0,1.0,1.0,0.0
3.0,6,8.2,54.0,5.3,1.0,1.0,4.0,16,0.0,1.0,1.0,0.0
1.0,3,4.5,49.0,5.3,2.0,1.0,5.0,7,1.0,0.0,1.0,0.0
3.0,6,7.6,50.0,5.6,1.0,3.0,4.0,8,0.0,0.0,1.0,0.0
3.0,5,4.7,44.0,6.8,3.0,4.0,1.0,6,3.0,0.0,1.0,0.0
1.0,3,5.5,59.0,5.6,2.0,2.0,4.0,7,1.0,0.0,1.0,1.0
2.0,3,4.2,40.0,7.8,5.0,4.0,2.0,7,5.0,0.0,1.0,0.0
3.0,7,8.2,53.0,6.3,2.0,2.0,4.0,13,1.0,0.0,1.0,1.0
0.0,1,2.8,38.0,7.4,5.0,3.0,3.0,10,3.0,0.0,0.0,1.0
3.0,6,6.5,55.0,5.3,1.0,2.0,5.0,18,1.0,0.0,1.0,1.0
1.0,3,6.8,54.0,4.7,1.0,3.0,5.0,9,1.0,1.0,1.0,0.0
3.0,8,8.6,59.0,5.8,1.0,3.0,4.0,16,1.0,0.0,1.0,0.0
1.0,3,3.5,37.0,8.3,3.0,3.0,3.0,18,4.0,0.0,1.0,1.0
4.0,9,8.3,52.0,6.0,2.0,3.0,5.0,15,0.0,1.0,0.0,0.0
4.0,9,8.5,53.0,4.6,2.0,1.0,4.0,14,1.0,1.0,0.0,0.0
2.0,3,3.3,38.0,6.9,4.0,3.0,1.0,9,3.0,1.0,0.0,1.0
2.0,3,5.4,48.0,5.4,1.0,3.0,5.0,7,0.0,0.0,0.0,0.0
3.0,6,6.1,48.0,6.0,1.0,2.0,5.0,8,1.0,1.0,1.0,0.0
2.0,4,7.5,53.0,5.8,2.0,1.0,4.0,13,0.0,0.0,0.0,0.0
1.0,2,4.8,58.0,6.2,1.0,2.0,4.0,4,0.0,0.0,1.0,0.0
2.0,4,4.8,40.0,7.3,4.0,3.0,2.0,13,3.0,1.0,0.0,1.0
3.0,5,6.6,52.0,5.2,2.0,3.0,4.0,4,1.0,1.0,1.0,1.0
2.0,4,5.7,40.0,6.7,5.0,5.0,1.0,11,5.0,1.0,1.0,0.0
2.0,3,4.5,35.0,6.8,4.0,5.0,3.0,12,4.0,0.0,1.0,1.0
3.0,7,9.9,52.0,6.3,2.0,3.0,4.0,7,0.0,1.0,1.0,0.0
1.0,4,5.1,58.0,5.1,1.0,1.0,5.0,10,1.0,1.0,0.0,1.0
4.0,9,9.0,56.0,5.0,1.0,3.0,4.0,15,0.0,1.0,0.0,1.0
3.0,7,6.5,58.0,6.2,1.0,2.0,4.0,9,0.0,1.0,1.0,0.0
2.0,5,7.3,50.0,5.9,1.0,1.0,5.0,11,0.0,0.0,1.0,0.0
3.0,6,8.1,58.0,6.0,1.0,2.0,4.0,18,1.0,0.0,0.0,0.0
1.0,4,5.9,55.0,5.0,1.0,1.0,5.0,16,0.0,1.0,0.0,1.0
1.0,3,3.8,43.0,7.4,3.0,3.0,2.0,3,2.0,1.0,0.0,0.0
2.0,4,6.1,51.0,5.0,1.0,3.0,5.0,18,1.0,0.0,0.0,1.0
2.0,6,7.1,59.0,4.6,2.0,1.0,4.0,6,1.0,0.0,0.0,0.0
1.0,1,1.6,44.0,7.4,5.0,3.0,3.0,15,4.0,1.0,1.0,0.0
2.0,3,3.9973571723235044,37.0,6.6,5.0,3.0,2.0,5,3.0,0.0,1.0,1.0
3.0,4,4.1,38.0,7.2,3.0,3.0,1.0,5,2.0,0.0,1.0,0.0
3.0,6,6.7,49.0,5.4,1.0,1.0,4.0,10,1.0,0.0,1.0,1.0
2.0,3,5.1,43.0,6.8,3.0,5.0,1.0,14,5.0,0.0,1.0,1.0
2.0,3,4.230496984247133,40.0,6.2,5.0,5.0,3.0,17,2.0,0.0,1.0,0.0
4.0,8,7.9,56.0,5.9,1.0,2.0,4.0,10,0.0,1.0,0.0,1.0
2.0,4,4.2,38.0,7.0,4.0,3.0,3.0,3,3.0,0.0,1.0,1.0
1.0,3,3.7,43.0,7.4,4.0,5.0,2.0,14,5.0,0.0,0.0,1.0
2.0,6,7.326264284219768,58.0,4.8,1.0,3.0,4.0,13,1.0,0.0,0.0,1.0
2.0,5,6.9,51.0,5.3,2.0,3.0,5.0,16,1.0,1.0,1.0,0.0
4.0,8,6.7,49.0,4.6,2.0,1.0,5.0,13,0.0,1.0,0.0,0.0
3.0,4,5.2,44.0,6.2,5.0,5.0,2.0,7,4.0,0.0,0.0,1.0
2.0,3,2.9,40.0,6.3,5.0,4.0,2.0,19,5.0,0.0,1.0,0.0
4.0,7,7.9,52.0,5.6,2.0,3.0,4.0,3,1.0,0.0,1.0,0.0
3.0,6,7.3,55.0,5.2,1.0,3.0,4.0,10,1.0,1.0,1.0,0.0
0.0,1,3.5,41.0,7.3,5.0,3.0,3.0,12,4.0,0.0,0.0,0.0
1.0,2,2.1,40.0,7.0,5.0,3.0,3.0,10,2.0,0.0,1.0,1.0
1.0,2,3.4,41.0,7.0,4.0,4.0,1.0,18,5.0,1.0,1.0,1.0
1.0,3,4.8,36.0,7.5,3.0,5.0,1.0,16,3.0,0.0,0.0,1.0
2.0,4,4.721353586044218,41.0,7.9,3.0,5.0,3.0,14,4.0,1.0,1.0,1.0
3.0,6,7.0,58.0,5.4,1.0,1.0,4.0,6,1.0,1.0,1.0,1.0
2.0,5,7.0,51.0,5.3,2.0,3.0,5.0,3,1.0,0.0,1.0,0.0
1.0,3,3.7,38.0,6.4,4.0,4.0,2.0,5,3.0,0.0,1.0,1.0
2.0,5,6.4,49.0,5.2,2.0,1.0,5.0,9,0.0,0.0,1.0,1.0
4.0,8,8.384631006932322,58.0,5.1,2.0,2.0,5.0,15,0.0,1.0,0.0,0.0
2.0,3,5.2,43.0,6.7,4.0,5.0,3.0,18,5.0,1.0,0.0,1.0
1.0,2,2.7,37.0,7.9,3.0,4.0,1.0,14,3.0,1.0,1.0,1.0
1.0,3,4.5,40.0,7.3,4.0,5.0,1.0,16,2.0,0.0,1.0,0.0
3.0,6,8.4,48.0,4.8,2.0,2.0,5.0,3,0.0,1.0,1.0,0.0
4.0,7,6.7,53.0,5.7,2.0,1.0,5.0,16,1.0,0.0,1.0,1.0
2.0,4,3.8,39.0,6.2,4.0,4.0,1.0,13,4.0,0.0,1.0,1.0
2.0,3,4.7,40.0,6.9,5.0,4.0,1.0,7,4.0,0.0,1.0,0.0
2.0,4,7.8,57.0,4.7,2.0,1.0,4.0,6,1.0,0.0,1.0,1.0
0.0,1,3.8,38.0,7.1,4.0,4.0,1.0,18,3.0,0.0,1.0,0.0
3.0,7,5.8,51.0,5.3,2.0,2.0,4.0,14,0.0,0.0,1.0,1.0
2.0,5,7.7,49.0,6.5,1.0,1.0,5.0,10,0.0,0.0,0.0,0.0
5.0,10,10.0,49.0,5.0,2.0,3.0,4.0,14,1.0,1.0,0.0,1.0
2.0,3,3.9,43.0,6.9,5.0,4.0,2.0,18,5.0,1.0,1.0,1.0
0.0,1,2.3,44.0,6.7,5.0,3.0,2.0,14,5.0,0.0,1.0,1.0
2.0,5,6.5,53.0,5.1,2.0,1.0,4.0,5,0.0,1.0,0.0,0.0
1.0,3,5.2,41.0,7.8,3.0,4.0,1.0,11,5.0,1.0,0.0,1.0
2.0,3,5.4,44.0,6.7,5.0,3.0,2.0,3,4.0,1.0,1.0,1.0
4.0,6,6.5,57.0,5.3,1.0,1.0,5.0,7,0.0,1.0,0.0,0.0
3.0,5,5.3,36.0,6.7,5.0,4.0,2.0,5,3.0,0.0,1.0,0.0
2.0,6,7.3,58.0,5.8,2.0,3.0,5.0,5,1.0,1.0,1.0,0.0
1.0,3,5.0,37.0,7.3,5.0,5.0,2.0,13,4.0,1.0,1.0,0.0
3.0,8,7.6,55.0,6.0,2.0,3.0,4.0,6,0.0,1.0,1.0,0.0
4.0,9,8.3,58.0,4.9,1.0,2.0,4.0,16,0.0,1.0,1.0,0.0
2.0,6,6.0,52.0,5.1,2.0,1.0,5.0,18,1.0,1.0,0.0,1.0
2.0,2,3.037537017770066,39.0,7.5,5.0,4.0,1.0,6,5.0,1.0,1.0,1.0
3.0,7,7.2,53.0,5.6,2.0,2.0,4.0,17,0.0,0.0,1.0,0.0
0.0,1,4.6,41.0,7.2,4.0,3.0,2.0,17,4.0,0.0,0.0,1.0
1.0,2,2.9,42.0,7.0,3.0,4.0,2.0,6,2.0,0.0,0.0,0.0
0.0,3,4.0,41.0,7.5,4.0,4.0,1.0,13,5.0,0.0,1.0,1.0
2.0,5,8.0,58.0,4.9,2.0,3.0,5.0,18,0.0,0.0,1.0,0.0
1.0,1,3.5,42.0,6.0,4.0,4.0,3.0,11,2.0,1.0,1.0,0.0
3.0,6,5.5,57.0,5.7,2.0,2.0,5.0,16,1.0,0.0,1.0,0.0
3.0,7,8.4,56.0,5.0,2.0,1.0,4.0,14,1.0,1.0,0.0,0.0
2.0,6,6.8,49.0,6.0,1.0,3.0,5.0,12,0.0,1.0,0.0,0.0
1.0,2,2.6,39.0,7.7,5.0,4.0,1.0,19,5.0,0.0,0.0,0.0
3.0,5,6.6,50.0,5.8,2.0,2.0,4.0,13,1.0,0.0,0.0,0.0
1.0,4,4.6,41.0,6.3,4.0,5.0,1.0,4,4.0,1.0,1.0,0.0
2.0,5,4.6,42.0,7.0,4.0,3.0,1.0,14,4.0,0.0,0.0,1.0
4.0,8,8.5,52.0,5.5,2.0,2.0,5.0,6,1.0,0.0,1.0,0.0
3.0,8,8.7,55.0,5.7,2.0,3.0,5.0,5,0.0,1.0,1.0,1.0
2.0,4,6.0,52.0,5.8,2.0,3.0,5.0,19,1.0,1.0,0.0,0.0
1.0,3,5.0,42.0,7.5,5.0,5.0,3.0,19,2.0,0.0,1.0,1.0
2.0,6,7.5,58.0,5.5,1.0,1.0,4.0,4,1.0,1.0,1.0,0.0
3.0,4,5.967652509563898,54.0,5.5,1.0,2.0,4.0,12,0.0,1.0,1.0,1.0
1.0,3,5.1,59.0,5.5,1.0,3.0,5.0,9,0.0,0.0,1.0,1.0
2.0,4,3.5,36.0,8.1,3.0,4.0,1.0,16,5.0,0.0,0.0,0.0
3.0,6,7.5,54.0,5.5,2.0,3.0,5.0,13,1.0,1.0,1.0,0.0
2.0,4,4.8,35.0,6.6,3.0,4.0,1.0,8,3.0,0.0,1.0,0.0
2.0,5,6.685439118090579,58.0,6.1,1.0,2.0,4.0,4,0.0,0.0,1.0,0.0
3.0,4,5.3,48.0,6.0,1.0,3.0,5.0,15,1.0,0.0,0.0,1.0
1.0,2,2.2,35.0,7.2,3.0,3.0,1.0,14,4.0,1.0,0.0,1.0
2.0,4,5.3,59.0,4.7,1.0,3.0,4.0,6,0.0,0.0,1.0,0.0
2.0,4,6.167954353660901,57.0,5.6,2.0,2.0,5.0,18,0.0,0.0,1.0,1.0
3.0,7,6.3,59.0,5.9,2.0,1.0,4.0,8,0.0,0.0,1.0,0.0
4.0,6,6.5,59.0,5.3,1.0,1.0,4.0,5,1.0,1.0,1.0,0.0
1.0,2,5.6,39.0,7.0,4.0,4.0,2.0,15,4.0,0.0,1.0,1.0
2.0,4,6.5,57.0,5.1,1.0,2.0,4.0,18,1.0,0.0,0.0,1.0
2.0,3,3.1,36.0,6.4,4.0,5.0,3.0,7,5.0,1.0,1.0,0.0
0.0,1,2.9,41.0,7.2,5.0,5.0,3.0,9,4.0,0.0,1.0,0.0
1.0,2,5.3,42.0,6.0,5.0,5.0,1.0,19,5.0,0.0,0.0,0.0
3.0,5,7.1,56.0,5.9,2.0,2.0,4.0,4,1.0,0.0,0.0,0.0
2.0,3,6.0,36.0,7.1,4.0,4.0,1.0,16,4.0,0.0,1.0,0.0
2.0,2,3.7,39.0,6.8,4.0,5.0,2.0,12,3.0,1.0,1.0,1.0
2.0,5,5.5,55.0,5.5,2.0,2.0,4.0,3,0.0,1.0,1.0,0.0
1.0,4,5.5,51.0,5.2,2.0,1.0,4.0,16,1.0,1.0,1.0,0.0
2.0,2,3.259707318152389,36.0,7.0,3.0,5.0,1.0,5,4.0,1.0,1.0,1.0
3.0,5,6.5,59.0,5.8,2.0,2.0,5.0,16,1.0,0.0,0.0,1.0
2.0,4,6.3,59.0,5.1,1.0,2.0,5.0,5,0.0,0.0,1.0,1.0
2.0,5,6.8,51.0,4.9,2.0,3.0,5.0,3,1.0,1.0,1.0,1.0
2.0,5,6.2,51.0,5.6,1.0,2.0,4.0,16,1.0,1.0,1.0,1.0
3.0,7,7.3,51.0,6.5,2.0,2.0,4.0,5,0.0,1.0,1.0,1.0
2.0,6,6.9,56.0,6.0,2.0,1.0,5.0,6,0.0,1.0,1.0,0.0
2.0,3,6.2,54.0,5.8,1.0,3.0,5.0,7,0.0,1.0,0.0,1.0
3.0,5,6.1,35.0,6.8,4.0,5.0,2.0,3,4.0,1.0,0.0,1.0
2.0,3,3.2,43.0,6.8,5.0,3.0,2.0,16,3.0,1.0,1.0,1.0
2.0,3,5.0,39.0,8.0,5.0,5.0,3.0,16,4.0,1.0,1.0,0.0
2.0,4,4.482584023048185,40.0,7.0,5.0,3.0,2.0,5,5.0,0.0,1.0,0.0
3.0,7,6.4,49.0,5.4,1.0,1.0,4.0,15,0.0,0.0,1.0,0.0
3.0,5,6.3,54.0,5.2,1.0,3.0,4.0,14,0.0,1.0,0.0,0.0
4.0,7,7.5,49.0,5.2,2.0,1.0,4.0,19,0.0,0.0,0.0,1.0
3.0,5,4.6,40.0,6.6,4.0,5.0,3.0,3,4.0,1.0,1.0,1.0
4.0,8,6.9,57.0,5.1,2.0,3.0,5.0,5,0.0,1.0,1.0,1.0
3.0,5,6.58963077746056,57.0,4.8,2.0,1.0,4.0,18,1.0,1.0,1.0,1.0
0.0,1,4.0,39.0,6.5,3.0,3.0,1.0,4,3.0,0.0,1.0,1.0
0.0,1,1.8,35.0,7.2,3.0,5.0,1.0,11,5.0,0.0,1.0,1.0
4.0,8,9.1,57.0,5.5,2.0,2.0,5.0,17,1.0,0.0,1.0,0.0
2.0,3,5.7,41.0,7.2,3.0,3.0,1.0,7,4.0,1.0,1.0,1.0
3.0,5,8.1,54.0,5.2,1.0,2.0,5.0,18,0.0,1.0,0.0,0.0
3.0,5,7.2,55.0,5.4,1.0,2.0,5.0,10,1.0,1.0,1.0,0.0
4.0,8,9.1,52.0,5.6,1.0,2.0,5.0,11,0.0,1.0,0.0,0.0
3.0,5,8.3,58.0,5.7,1.0,2.0,5.0,12,0.0,0.0,1.0,1.0
0.0,1,2.8872149913290457,40.0,6.8,4.0,4.0,1.0,4,5.0,1.0,1.0,1.0
1.0,4,4.3,36.0,6.3,5.0,5.0,2.0,12,5.0,1.0,0.0,0.0
2.0,4,5.0,53.0,4.8,1.0,3.0,4.0,5,0.0,0.0,1.0,1.0
1.0,3,5.4,41.0,7.7,4.0,3.0,3.0,3,2.0,0.0,1.0,1.0
3.0,7,7.0,52.0,5.1,2.0,1.0,4.0,14,1.0,0.0,1.0,0.0
3.0,5,6.7,51.0,5.8,2.0,3.0,4.0,7,0.0,0.0,1.0,0.0
2.0,4,6.2,49.0,5.7,1.0,2.0,5.0,3,1.0,0.0,1.0,1.0
1.0,2,4.0,36.0,7.4,3.0,5.0,3.0,6,5.0,0.0,0.0,1.0
2.0,5,4.8,44.0,8.0,3.0,3.0,2.0,10,5.0,0.0,0.0,1.0
5.0,10,9.1,49.0,5.3,1.0,2.0,5.0,16,0.0,1.0,1.0,1.0
4.0,9,10.0,48.0,5.4,2.0,1.0,5.0,19,1.0,1.0,1.0,0.0
2.0,4,4.7,37.0,7.1,5.0,4.0,1.0,19,3.0,0.0,1.0,0.0
2.0,4,5.4,51.0,5.3,2.0,2.0,5.0,14,1.0,1.0,1.0,1.0
3.0,7,8.4,52.0,5.9,2.0,2.0,4.0,17,1.0,1.0,1.0,0.0
2.0,5,7.6,55.0,5.2,2.0,3.0,5.0,16,1.0,1.0,1.0,0.0
0.0,1,4.4,44.0,6.3,4.0,5.0,3.0,15,2.0,0.0,1.0,0.0
3.0,5,6.7,57.0,6.1,2.0,1.0,4.0,7,0.0,0.0,1.0,1.0
1.0,2,4.7,36.0,7.4,4.0,4.0,2.0,13,5.0,0.0,1.0,1.0
1.0,2,3.6166379671395283,38.0,6.9,5.0,5.0,3.0,9,2.0,1.0,1.0,0.0
1.0,3,3.6,41.0,6.8,4.0,5.0,3.0,16,3.0,1.0,1.0,1.0
2.0,4,6.162977116726134,58.0,5.7,2.0,1.0,5.0,9,1.0,0.0,1.0,1.0
2.0,4,5.7,40.0,8.7,5.0,4.0,1.0,16,3.0,0.0,1.0,1.0
3.0,8,7.9,55.0,5.5,2.0,3.0,5.0,16,1.0,0.0,1.0,1.0
2.0,4,4.6,36.0,7.1,4.0,5.0,1.0,19,4.0,0.0,1.0,1.0
2.0,3,4.0,37.0,6.9,5.0,3.0,3.0,13,2.0,0.0,0.0,1.0
4.0,7,7.1,52.0,5.5,2.0,3.0,5.0,19,1.0,0.0,0.0,0.0
0.0,1,4.1,37.0,7.7,3.0,4.0,2.0,12,2.0,0.0,1.0,1.0
4.0,8,5.8,59.0,6.2,1.0,3.0,4.0,19,0.0,1.0,1.0,0.0
3.0,5,7.8,51.0,5.3,2.0,2.0,4.0,15,1.0,1.0,0.0,1.0
2.0,6,7.5,58.0,5.2,2.0,2.0,4.0,5,1.0,0.0,1.0,0.0
0.0,1,4.4,44.0,7.0,5.0,3.0,3.0,12,2.0,0.0,0.0,1.0
4.0,7,8.1,59.0,5.6,2.0,2.0,5.0,17,1.0,0.0,1.0,0.0
3.0,7,7.3,48.0,5.8,1.0,1.0,4.0,3,0.0,1.0,0.0,0.0
1.0,2,2.5,35.0,7.2,5.0,3.0,3.0,3,3.0,0.0,0.0,1.0
2.0,4,4.5,38.0,7.4,5.0,3.0,2.0,12,2.0,0.0,1.0,0.0
3.0,6,7.2548920643050145,55.0,4.9,2.0,1.0,5.0,11,1.0,1.0,1.0,1.0
2.0,3,3.4,38.0,7.6,5.0,3.0,3.0,11,3.0,0.0,0.0,1.0
3.0,6,8.0,58.0,5.1,1.0,3.0,5.0,15,1.0,0.0,1.0,0.0
2.0,5,7.5,50.0,5.9,2.0,1.0,5.0,8,1.0,0.0,1.0,0.0
3.0,7,9.2,56.0,6.3,2.0,1.0,4.0,17,0.0,1.0,1.0,0.0
2.0,4,6.8,49.0,5.7,1.0,1.0,5.0,8,0.0,1.0,1.0,1.0
0.0,3,5.6,42.0,7.6,5.0,3.0,3.0,10,2.0,0.0,0.0,1.0
3.0,6,7.7,50.0,5.8,2.0,3.0,4.0,5,1.0,0.0,1.0,0.0
1.0,2,5.9,48.0,5.3,2.0,2.0,5.0,14,1.0,0.0,1.0,1.0
2.0,5,5.2,55.0,5.9,2.0,3.0,5.0,11,1.0,0.0,1.0,1.0
3.0,6,8.5,52.0,6.1,1.0,1.0,4.0,15,1.0,0.0,1.0,0.0
4.0,7,7.4,58.0,5.1,2.0,1.0,5.0,13,1.0,0.0,1.0,0.0
3.0,7,7.0,55.0,5.3,2.0,2.0,4.0,15,0.0,1.0,1.0,1.0
2.0,5,5.1,54.0,5.3,2.0,3.0,5.0,13,0.0,1.0,1.0,1.0
4.0,8,7.4,56.0,5.6,1.0,2.0,4.0,18,1.0,1.0,1.0,1.0
1.0,2,2.9,41.0,7.1,4.0,5.0,2.0,3,5.0,1.0,0.0,1.0
2.0,3,4.7,42.0,7.1,3.0,4.0,2.0,4,5.0,1.0,1.0,0.0
3.0,7,6.1,53.0,5.9,2.0,1.0,5.0,18,1.0,1.0,1.0,0.0
3.0,7,6.4,58.0,4.8,1.0,1.0,4.0,15,1.0,0.0,1.0,0.0
1.0,4,5.1,38.0,6.4,3.0,5.0,2.0,19,4.0,0.0,0.0,1.0
1.0,2,4.5,36.0,6.5,4.0,4.0,2.0,19,3.0,1.0,1.0,0.0
2.0,4,6.7,58.0,5.0,1.0,1.0,5.0,4,1.0,1.0,1.0,1.0
1.0,2,3.1,41.0,7.2,4.0,4.0,2.0,12,3.0,1.0,0.0,1.0
1.0,2,1.5,38.0,6.7,3.0,4.0,1.0,8,3.0,0.0,1.0,0.0
2.0,3,4.5,42.0,6.6,4.0,4.0,2.0,16,2.0,1.0,1.0,1.0
2.0,4,6.5,52.0,5.4,2.0,2.0,4.0,18,0.0,0.0,1.0,0.0
3.0,4,6.2,48.0,5.7,1.0,3.0,4.0,17,1.0,0.0,1.0,1.0
1.0,1,4.4,40.0,7.1,3.0,3.0,1.0,12,3.0,1.0,1.0,1.0
2.0,3,4.1,44.0,7.3,5.0,4.0,2.0,4,4.0,1.0,0.0,1.0
3.0,4,5.8,37.0,7.6,5.0,4.0,1.0,16,5.0,0.0,1.0,1.0
2.0,4,4.793251585366665,44.0,7.4,3.0,3.0,1.0,16,2.0,1.0,0.0,0.0
3.0,5,5.4,43.0,6.1,4.0,4.0,2.0,9,2.0,0.0,1.0,0.0
2.0,3,3.9,44.0,6.8,4.0,3.0,2.0,8,3.0,0.0,0.0,1.0
3.0,6,6.7,56.0,5.8,2.0,2.0,4.0,19,0.0,1.0,1.0,0.0
2.0,5,5.2,50.0,5.6,2.0,2.0,5.0,5,1.0,0.0,0.0,1.0
4.0,8,8.6,58.0,5.9,1.0,3.0,5.0,14,0.0,0.0,1.0,0.0
2.0,6,8.4,53.0,5.2,1.0,1.0,4.0,13,1.0,1.0,1.0,0.0
3.0,7,6.6,58.0,4.9,1.0,1.0,5.0,19,0.0,1.0,0.0,1.0
2.0,5,4.8,40.0,6.5,3.0,3.0,1.0,3,5.0,1.0,1.0,1.0
1.0,3,5.2,38.0,7.0,4.0,3.0,1.0,14,4.0,1.0,1.0,1.0
2.0,3,3.3,35.0,6.3,3.0,4.0,1.0,11,3.0,0.0,0.0,0.0
2.0,4,6.9,58.0,5.2,1.0,1.0,4.0,8,1.0,1.0,1.0,1.0
3.0,5,5.7,53.0,5.1,2.0,2.0,4.0,13,1.0,1.0,0.0,1.0
1.0,2,4.7,39.0,7.1,5.0,3.0,2.0,16,3.0,1.0,1.0,1.0
3.0,6,6.2,57.0,5.3,1.0,2.0,5.0,18,0.0,1.0,1.0,1.0
3.0,6,5.6,55.0,5.9,1.0,3.0,4.0,3,1.0,1.0,1.0,0.0
4.0,6,8.3,56.0,5.2,2.0,1.0,5.0,18,0.0,1.0,0.0,0.0
1.0,1,2.6,35.0,5.8,5.0,5.0,3.0,12,5.0,1.0,1.0,1.0
1.0,2,2.2,36.0,7.4,5.0,4.0,3.0,12,5.0,1.0,1.0,0.0
3.0,5,5.2,35.0,6.8,4.0,4.0,1.0,8,4.0,0.0,1.0,1.0
2.0,4,5.7,53.0,5.3,1.0,1.0,5.0,13,1.0,0.0,1.0,0.0
2.0,4,5.9,58.0,6.1,1.0,2.0,5.0,18,1.0,0.0,1.0,0.0
2.0,4,6.7,50.0,6.1,1.0,2.0,4.0,13,1.0,0.0,1.0,1.0
3.0,5,5.4,56.0,5.2,2.0,1.0,5.0,3,0.0,0.0,1.0,1.0
3.0,7,8.4,55.0,5.3,2.0,3.0,4.0,16,1.0,1.0,1.0,0.0
4.0,6,6.0,50.0,5.5,1.0,3.0,5.0,10,0.0,1.0,1.0,0.0
2.0,4,1.8,42.0,7.4,3.0,3.0,2.0,18,4.0,0.0,1.0,0.0
3.0,6,7.4,56.0,5.1,1.0,1.0,5.0,11,1.0,1.0,1.0,0.0
4.0,7,8.8,48.0,5.1,1.0,3.0,4.0,3,1.0,1.0,1.0,1.0
3.0,6,6.0,53.0,5.3,1.0,2.0,5.0,4,0.0,1.0,1.0,1.0
2.0,3,4.9,43.0,6.9,5.0,3.0,3.0,14,2.0,0.0,1.0,1.0
1.0,2,3.7,39.0,6.4,4.0,3.0,1.0,8,4.0,1.0,1.0,0.0
3.0,6,6.0,49.0,5.7,2.0,1.0,4.0,13,1.0,1.0,1.0,0.0
4.0,9,9.8,51.0,5.9,1.0,1.0,5.0,5,0.0,1.0,0.0,0.0
1.0,2,5.2,40.0,7.2,5.0,3.0,3.0,8,5.0,0.0,1.0,0.0
3.0,5,7.3,51.0,5.9,2.0,2.0,5.0,16,0.0,0.0,1.0,0.0
4.0,8,6.4,57.0,6.0,1.0,2.0,4.0,8,1.0,1.0,0.0,1.0
4.0,7,7.1,57.0,5.7,1.0,3.0,4.0,17,1.0,0.0,1.0,1.0
2.0,4,5.744864567555249,53.0,6.6,2.0,2.0,4.0,4,1.0,1.0,0.0,1.0
2.0,6,8.8,58.0,5.6,1.0,2.0,4.0,13,0.0,0.0,0.0,1.0
3.0,4,5.4,59.0,5.6,1.0,3.0,4.0,15,0.0,0.0,1.0,1.0
0.0,1,4.5,43.0,7.1,5.0,3.0,1.0,16,2.0,1.0,0.0,1.0
